artist,chart_date,year,quarter,chart_name,rank,title,chart_artist,peak_position,weeks_on_chart,grammy_years,month
Macklemore & Ryan Lewis,2013-07-01,2013,3.0,hot-100,6,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,1.0,20.0,[2014],
Macklemore & Ryan Lewis,2013-07-01,2013,3.0,hot-100,21,Thrift Shop,Macklemore & Ryan Lewis Featuring Wanz,1.0,38.0,[2014],
Macklemore & Ryan Lewis,2013-07-01,2013,3.0,hot-100,28,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,28.0,15.0,[2014],
Macklemore & Ryan Lewis,2013-10-01,2013,4.0,hot-100,25,Same Love,Macklemore & Ryan Lewis Featuring Mary Lambert,11.0,28.0,[2014],
Macklemore & Ryan Lewis,2013-10-01,2013,4.0,hot-100,29,Can't Hold Us,Macklemore & Ryan Lewis Featuring Ray Dalton,1.0,33.0,[2014],
Macklemore & Ryan Lewis,2013-10-01,2013,4.0,hot-100,100,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,100.0,1.0,[2014],
Macklemore & Ryan Lewis,2014-01-01,2014,1.0,hot-100,19,White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,15.0,14.0,[2014],
Macklemore & Ryan Lewis,2015-10-01,2015,4.0,hot-100,16,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",16.0,4.0,[2014],
Macklemore & Ryan Lewis,2016-01-01,2016,1.0,hot-100,89,Downtown,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",12.0,17.0,[2014],
Macklemore & Ryan Lewis,2013-01-01,2013,1.0,billboard-200,83,The Heist,Macklemore & Ryan Lewis,2.0,11.0,[2014],
Macklemore & Ryan Lewis,2013-04-01,2013,2.0,billboard-200,14,The Heist,Macklemore & Ryan Lewis,2.0,24.0,[2014],
Macklemore & Ryan Lewis,2013-07-01,2013,3.0,billboard-200,15,The Heist,Macklemore & Ryan Lewis,2.0,37.0,[2014],
Macklemore & Ryan Lewis,2013-10-01,2013,4.0,billboard-200,36,The Heist,Macklemore & Ryan Lewis,2.0,50.0,[2014],
Macklemore & Ryan Lewis,2014-01-01,2014,1.0,billboard-200,50,The Heist,Macklemore & Ryan Lewis,2.0,63.0,[2014],
Macklemore & Ryan Lewis,2014-04-01,2014,2.0,billboard-200,63,The Heist,Macklemore & Ryan Lewis,2.0,76.0,[2014],
Macklemore & Ryan Lewis,2015-10-01,2015,4.0,billboard-200,157,The Heist,Macklemore & Ryan Lewis,2.0,94.0,[2014],
Macklemore & Ryan Lewis,2016-04-01,2016,2.0,billboard-200,65,This Unruly Mess I've Made,Macklemore & Ryan Lewis,4.0,3.0,[2014],
Macklemore & Ryan Lewis,2018-01-01,2018,1.0,billboard-200,118,GEMINI,Macklemore,2.0,13.0,[2014],
Macklemore & Ryan Lewis,2018-04-01,2018,2.0,billboard-200,145,GEMINI,Macklemore,2.0,27.0,[2014],
Olivia Dean,2025-10-01,2025,4.0,hot-100,25,Man I Need,Olivia Dean,25.0,5.0,[2026],
Olivia Dean,2026-01-01,2026,1.0,hot-100,36,Man I Need,Olivia Dean,4.0,18.0,[2026],
Olivia Dean,2026-01-01,2026,1.0,hot-100,57,So Easy (To Fall In Love),Olivia Dean,18.0,13.0,[2026],
Olivia Dean,2026-01-01,2026,1.0,hot-100,68,A Couple Minutes,Olivia Dean,55.0,9.0,[2026],
Olivia Dean,2026-01-01,2026,1.0,hot-100,88,The Christmas Song,Olivia Dean,88.0,1.0,[2026],
Olivia Dean,2023-10-01,2023,4.0,billboard-200,46,Layover (EP),V,2.0,3.0,[2026],
Olivia Dean,2026-01-01,2026,1.0,billboard-200,14,The Art Of Loving,Olivia Dean,5.0,13.0,[2026],
Cyndi Lauper,1984-01-01,1984,1.0,hot-100,62,Girls Just Want To Have Fun,Cyndi Lauper,62.0,4.0,[1985],
Cyndi Lauper,1984-04-01,1984,2.0,hot-100,9,Girls Just Want To Have Fun,Cyndi Lauper,2.0,17.0,[1985],
Cyndi Lauper,1984-07-01,1984,3.0,hot-100,7,Time After Time,Cyndi Lauper,1.0,13.0,[1985],
Cyndi Lauper,1984-10-01,1984,4.0,hot-100,5,She Bop,Cyndi Lauper,3.0,12.0,[1985],
Cyndi Lauper,1984-10-01,1984,4.0,hot-100,49,All Through The Night,Cyndi Lauper,49.0,1.0,[1985],
Cyndi Lauper,1985-01-01,1985,1.0,hot-100,21,All Through The Night,Cyndi Lauper,5.0,14.0,[1985],
Cyndi Lauper,1985-01-01,1985,1.0,hot-100,47,Money Changes Everything,Cyndi Lauper,47.0,3.0,[1985],
Cyndi Lauper,1985-07-01,1985,3.0,hot-100,12,The Goonies `R' Good Enough,Cyndi Lauper,12.0,8.0,[1985],
Cyndi Lauper,1986-10-01,1986,4.0,hot-100,14,True Colors,Cyndi Lauper,14.0,6.0,[1985],
Cyndi Lauper,1987-01-01,1987,1.0,hot-100,26,Change Of Heart,Cyndi Lauper,26.0,6.0,[1985],
Cyndi Lauper,1987-01-01,1987,1.0,hot-100,97,True Colors,Cyndi Lauper,1.0,19.0,[1985],
Cyndi Lauper,1987-04-01,1987,2.0,hot-100,26,What's Going On,Cyndi Lauper,26.0,4.0,[1985],
Cyndi Lauper,1987-07-01,1987,3.0,hot-100,89,Boy Blue,Cyndi Lauper,71.0,4.0,[1985],
Cyndi Lauper,1989-07-01,1989,3.0,hot-100,8,I Drove All Night,Cyndi Lauper,8.0,9.0,[1985],
Cyndi Lauper,1995-10-01,1995,4.0,hot-100,98,Hey Now (Girls Just Want To Have Fun),Cyndi Lauper,87.0,5.0,[1985],
Cyndi Lauper,1984-01-01,1984,1.0,billboard-200,185,She's So Unusual,Cyndi Lauper,185.0,3.0,[1985],
Cyndi Lauper,1984-04-01,1984,2.0,billboard-200,10,She's So Unusual,Cyndi Lauper,10.0,16.0,[1985],
Cyndi Lauper,1984-07-01,1984,3.0,billboard-200,6,She's So Unusual,Cyndi Lauper,4.0,29.0,[1985],
Cyndi Lauper,1984-10-01,1984,4.0,billboard-200,14,She's So Unusual,Cyndi Lauper,4.0,42.0,[1985],
Cyndi Lauper,1985-01-01,1985,1.0,billboard-200,9,She's So Unusual,Cyndi Lauper,4.0,55.0,[1985],
Cyndi Lauper,1985-04-01,1985,2.0,billboard-200,26,She's So Unusual,Cyndi Lauper,4.0,68.0,[1985],
Cyndi Lauper,1985-07-01,1985,3.0,billboard-200,101,She's So Unusual,Cyndi Lauper,4.0,81.0,[1985],
Cyndi Lauper,1985-10-01,1985,4.0,billboard-200,196,She's So Unusual,Cyndi Lauper,4.0,94.0,[1985],
Cyndi Lauper,1986-10-01,1986,4.0,billboard-200,42,True Colors,Cyndi Lauper,42.0,1.0,[1985],
Cyndi Lauper,1987-01-01,1987,1.0,billboard-200,14,True Colors,Cyndi Lauper,4.0,14.0,[1985],
Cyndi Lauper,1987-04-01,1987,2.0,billboard-200,41,True Colors,Cyndi Lauper,4.0,27.0,[1985],
Cyndi Lauper,1987-07-01,1987,3.0,billboard-200,137,True Colors,Cyndi Lauper,4.0,40.0,[1985],
Cyndi Lauper,1989-07-01,1989,3.0,billboard-200,37,A Night To Remember,Cyndi Lauper,37.0,6.0,[1985],
Cyndi Lauper,1989-10-01,1989,4.0,billboard-200,164,A Night To Remember,Cyndi Lauper,37.0,20.0,[1985],
Cyndi Lauper,1993-07-01,1993,3.0,billboard-200,112,Hat Full Of Stars,Cyndi Lauper,112.0,1.0,[1985],
Cyndi Lauper,1995-10-01,1995,4.0,billboard-200,105,12 Deadly Cyns...And Then Some,Cyndi Lauper,81.0,10.0,[1985],
Billie Eilish,2018-07-01,2018,3.0,hot-100,87,Lovely,Billie Eilish & Khalid,78.0,5.0,[2020],
Billie Eilish,2019-01-01,2019,1.0,hot-100,82,When The Party's Over,Billie Eilish,52.0,10.0,[2020],
Billie Eilish,2019-01-01,2019,1.0,hot-100,91,Lovely,Billie Eilish & Khalid,78.0,9.0,[2020],
Billie Eilish,2019-04-01,2019,2.0,hot-100,41,Bury A Friend,Billie Eilish,14.0,9.0,[2020],
Billie Eilish,2019-04-01,2019,2.0,hot-100,84,Wish You Were Gay,Billie Eilish,59.0,4.0,[2020],
Billie Eilish,2019-04-01,2019,2.0,hot-100,96,Lovely,Billie Eilish & Khalid,64.0,21.0,[2020],
Billie Eilish,2019-07-01,2019,3.0,hot-100,3,Bad Guy,Billie Eilish,2.0,13.0,[2020],
Billie Eilish,2019-07-01,2019,3.0,hot-100,86,Ocean Eyes,Billie Eilish,84.0,18.0,[2020],
Billie Eilish,2019-10-01,2019,4.0,hot-100,7,Bad Guy,Billie Eilish,1.0,26.0,[2020],
Billie Eilish,2020-01-01,2020,1.0,hot-100,23,Bad Guy,Billie Eilish,1.0,39.0,[2020],
Billie Eilish,2020-01-01,2020,1.0,hot-100,41,Everything I Wanted,Billie Eilish,8.0,7.0,[2020],
Billie Eilish,2020-04-01,2020,2.0,hot-100,12,Everything I Wanted,Billie Eilish,8.0,20.0,[2020],
Billie Eilish,2020-07-01,2020,3.0,hot-100,49,Everything I Wanted,Billie Eilish,8.0,33.0,[2020],
Billie Eilish,2021-01-01,2021,1.0,hot-100,42,Therefore I Am,Billie Eilish,2.0,7.0,[2020],
Billie Eilish,2021-04-01,2021,2.0,hot-100,15,Therefore I Am,Billie Eilish,2.0,20.0,[2020],
Billie Eilish,2021-07-01,2021,3.0,hot-100,92,Lost Cause,Billie Eilish,27.0,3.0,[2020],
Billie Eilish,2021-10-01,2021,4.0,hot-100,28,Happier Than Ever,Billie Eilish,11.0,8.0,[2020],
Billie Eilish,2022-01-01,2022,1.0,hot-100,51,Happier Than Ever,Billie Eilish,11.0,21.0,[2020],
Billie Eilish,2023-10-01,2023,4.0,hot-100,28,What Was I Made For?,Billie Eilish,14.0,11.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,hot-100,10,Birds Of A Feather,Billie Eilish,9.0,6.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,hot-100,25,Lunch,Billie Eilish,5.0,6.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,hot-100,54,Chihiro,Billie Eilish,12.0,6.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,hot-100,75,Wildflower,Billie Eilish,17.0,6.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,hot-100,84,L'amour De Ma Vie,Billie Eilish,22.0,6.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,hot-100,6,Birds Of A Feather,Billie Eilish,5.0,19.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,hot-100,45,Wildflower,Billie Eilish,17.0,19.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,hot-100,64,Guess,Charli xcx Featuring Billie Eilish,12.0,8.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,hot-100,94,Lunch,Billie Eilish,5.0,19.0,[2020],
Billie Eilish,2025-01-01,2025,1.0,hot-100,28,Birds Of A Feather,Billie Eilish,2.0,32.0,[2020],
Billie Eilish,2025-04-01,2025,2.0,hot-100,12,Birds Of A Feather,Billie Eilish,2.0,45.0,[2020],
Billie Eilish,2025-04-01,2025,2.0,hot-100,50,Wildflower,Billie Eilish,17.0,41.0,[2020],
Billie Eilish,2025-07-01,2025,3.0,hot-100,17,Birds Of A Feather,Billie Eilish,2.0,58.0,[2020],
Billie Eilish,2025-07-01,2025,3.0,hot-100,43,Wildflower,Billie Eilish,17.0,54.0,[2020],
Billie Eilish,2025-10-01,2025,4.0,hot-100,61,Wildflower,Billie Eilish,17.0,67.0,[2020],
Billie Eilish,2018-04-01,2018,2.0,billboard-200,164,Dont Smile At Me,Billie Eilish,126.0,14.0,[2020],
Billie Eilish,2018-07-01,2018,3.0,billboard-200,67,Dont Smile At Me,Billie Eilish,67.0,27.0,[2020],
Billie Eilish,2018-10-01,2018,4.0,billboard-200,58,Dont Smile At Me,Billie Eilish,38.0,40.0,[2020],
Billie Eilish,2019-01-01,2019,1.0,billboard-200,39,Dont Smile At Me,Billie Eilish,24.0,53.0,[2020],
Billie Eilish,2019-04-01,2019,2.0,billboard-200,20,Dont Smile At Me,Billie Eilish,14.0,66.0,[2020],
Billie Eilish,2019-07-01,2019,3.0,billboard-200,3,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,13.0,[2020],
Billie Eilish,2019-07-01,2019,3.0,billboard-200,22,Dont Smile At Me,Billie Eilish,14.0,79.0,[2020],
Billie Eilish,2019-10-01,2019,4.0,billboard-200,8,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,26.0,[2020],
Billie Eilish,2019-10-01,2019,4.0,billboard-200,34,Dont Smile At Me,Billie Eilish,14.0,92.0,[2020],
Billie Eilish,2020-01-01,2020,1.0,billboard-200,5,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,39.0,[2020],
Billie Eilish,2020-01-01,2020,1.0,billboard-200,32,Dont Smile At Me,Billie Eilish,14.0,105.0,[2020],
Billie Eilish,2020-04-01,2020,2.0,billboard-200,14,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,52.0,[2020],
Billie Eilish,2020-04-01,2020,2.0,billboard-200,43,Dont Smile At Me,Billie Eilish,14.0,118.0,[2020],
Billie Eilish,2020-07-01,2020,3.0,billboard-200,21,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,65.0,[2020],
Billie Eilish,2020-07-01,2020,3.0,billboard-200,64,Dont Smile At Me,Billie Eilish,14.0,131.0,[2020],
Billie Eilish,2020-10-01,2020,4.0,billboard-200,28,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,78.0,[2020],
Billie Eilish,2020-10-01,2020,4.0,billboard-200,75,Dont Smile At Me,Billie Eilish,14.0,144.0,[2020],
Billie Eilish,2021-01-01,2021,1.0,billboard-200,29,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,91.0,[2020],
Billie Eilish,2021-01-01,2021,1.0,billboard-200,48,Dont Smile At Me,Billie Eilish,14.0,157.0,[2020],
Billie Eilish,2021-04-01,2021,2.0,billboard-200,19,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,104.0,[2020],
Billie Eilish,2021-04-01,2021,2.0,billboard-200,48,Dont Smile At Me,Billie Eilish,14.0,170.0,[2020],
Billie Eilish,2021-07-01,2021,3.0,billboard-200,44,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,117.0,[2020],
Billie Eilish,2021-07-01,2021,3.0,billboard-200,87,Prime Day Show X Billie Eilish (EP),Billie Eilish,87.0,1.0,[2020],
Billie Eilish,2021-07-01,2021,3.0,billboard-200,118,Dont Smile At Me,Billie Eilish,14.0,183.0,[2020],
Billie Eilish,2021-10-01,2021,4.0,billboard-200,9,Happier Than Ever,Billie Eilish,1.0,8.0,[2020],
Billie Eilish,2021-10-01,2021,4.0,billboard-200,49,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,130.0,[2020],
Billie Eilish,2021-10-01,2021,4.0,billboard-200,150,Dont Smile At Me,Billie Eilish,14.0,196.0,[2020],
Billie Eilish,2022-01-01,2022,1.0,billboard-200,16,Happier Than Ever,Billie Eilish,1.0,21.0,[2020],
Billie Eilish,2022-01-01,2022,1.0,billboard-200,46,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,143.0,[2020],
Billie Eilish,2022-01-01,2022,1.0,billboard-200,87,Dont Smile At Me,Billie Eilish,14.0,209.0,[2020],
Billie Eilish,2022-04-01,2022,2.0,billboard-200,29,Happier Than Ever,Billie Eilish,1.0,34.0,[2020],
Billie Eilish,2022-04-01,2022,2.0,billboard-200,62,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,156.0,[2020],
Billie Eilish,2022-04-01,2022,2.0,billboard-200,146,Dont Smile At Me,Billie Eilish,14.0,222.0,[2020],
Billie Eilish,2022-07-01,2022,3.0,billboard-200,49,Happier Than Ever,Billie Eilish,1.0,47.0,[2020],
Billie Eilish,2022-07-01,2022,3.0,billboard-200,74,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,169.0,[2020],
Billie Eilish,2022-07-01,2022,3.0,billboard-200,186,Dont Smile At Me,Billie Eilish,14.0,235.0,[2020],
Billie Eilish,2022-10-01,2022,4.0,billboard-200,92,Happier Than Ever,Billie Eilish,1.0,60.0,[2020],
Billie Eilish,2022-10-01,2022,4.0,billboard-200,106,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,182.0,[2020],
Billie Eilish,2023-01-01,2023,1.0,billboard-200,57,Happier Than Ever,Billie Eilish,1.0,74.0,[2020],
Billie Eilish,2023-01-01,2023,1.0,billboard-200,64,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,196.0,[2020],
Billie Eilish,2023-01-01,2023,1.0,billboard-200,135,Dont Smile At Me,Billie Eilish,14.0,248.0,[2020],
Billie Eilish,2023-04-01,2023,2.0,billboard-200,116,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,208.0,[2020],
Billie Eilish,2023-04-01,2023,2.0,billboard-200,124,Happier Than Ever,Billie Eilish,1.0,86.0,[2020],
Billie Eilish,2023-07-01,2023,3.0,billboard-200,155,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,221.0,[2020],
Billie Eilish,2023-07-01,2023,3.0,billboard-200,160,Happier Than Ever,Billie Eilish,1.0,99.0,[2020],
Billie Eilish,2023-10-01,2023,4.0,billboard-200,144,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,235.0,[2020],
Billie Eilish,2023-10-01,2023,4.0,billboard-200,148,Happier Than Ever,Billie Eilish,1.0,113.0,[2020],
Billie Eilish,2024-01-01,2024,1.0,billboard-200,124,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,248.0,[2020],
Billie Eilish,2024-01-01,2024,1.0,billboard-200,137,Happier Than Ever,Billie Eilish,1.0,126.0,[2020],
Billie Eilish,2024-04-01,2024,2.0,billboard-200,147,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,261.0,[2020],
Billie Eilish,2024-04-01,2024,2.0,billboard-200,185,Happier Than Ever,Billie Eilish,1.0,139.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,billboard-200,4,Hit Me Hard And Soft,Billie Eilish,2.0,6.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,billboard-200,141,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,274.0,[2020],
Billie Eilish,2024-07-01,2024,3.0,billboard-200,187,Happier Than Ever,Billie Eilish,1.0,152.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,billboard-200,8,Hit Me Hard And Soft,Billie Eilish,2.0,19.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,billboard-200,134,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,287.0,[2020],
Billie Eilish,2024-10-01,2024,4.0,billboard-200,167,Happier Than Ever,Billie Eilish,1.0,164.0,[2020],
Billie Eilish,2025-01-01,2025,1.0,billboard-200,14,Hit Me Hard And Soft,Billie Eilish,2.0,32.0,[2020],
Billie Eilish,2025-01-01,2025,1.0,billboard-200,107,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,300.0,[2020],
Billie Eilish,2025-01-01,2025,1.0,billboard-200,129,Happier Than Ever,Billie Eilish,1.0,177.0,[2020],
Billie Eilish,2025-04-01,2025,2.0,billboard-200,13,Hit Me Hard And Soft,Billie Eilish,2.0,45.0,[2020],
Billie Eilish,2025-04-01,2025,2.0,billboard-200,98,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,313.0,[2020],
Billie Eilish,2025-04-01,2025,2.0,billboard-200,112,Happier Than Ever,Billie Eilish,1.0,190.0,[2020],
Billie Eilish,2025-07-01,2025,3.0,billboard-200,16,Hit Me Hard And Soft,Billie Eilish,2.0,58.0,[2020],
Billie Eilish,2025-07-01,2025,3.0,billboard-200,162,"When We All Fall Asleep, Where Do We Go?",Billie Eilish,1.0,326.0,[2020],
